Shadow,Hero,Monk,0.6853015873015873
Mage,Echnida,Assassin,0.6004177215189873
Kraken,Phoenix,Unicorn,0.6565441176470588
Kraken,Dragon,Unicorn,0.6943333333333334
Alien,Phoenix,Vampire,0.6595454545454545
Robot,Giant,Werewolf,0.5962459016393442
Zombie,Mermaid,Giant,0.6735
Shadow,Assassin,Cyclops,0.685859375
Pirate,Tank,Unicorn,0.662463768115942
Knight,Goblin,Yeti,0.7036086956521739
Fairy,Dragon,Robot,0.6572
Echnida,Hero,Vampire,0.683890625
Kraken,Monk,Giant,0.6236034482758621
Alien,Goblin,Assassin,0.6522837837837838
Dragon,Echnida,Monk,0.5452878787878788
Nymph,Alien,Robot,0.6852363636363636
Cleric,Shadow,Goblin,0.6838571428571428
Mermaid,Elf,Vampire,0.6267384615384616
Knight,Robot,Assassin,0.6280508474576271
Alien,Troll,Cyclops,0.6543389830508475
Puppet,Wizard,Hero,0.6950142857142857
Knight,Robot,Elf,0.6016551724137931
Fairy,Mermaid,Assassin,0.6945942028985507
Knight,Tank,Yeti,0.6381764705882353
Alien,Unicorn,Vampire,0.6707671232876712
Kraken,Knight,Troll,0.661875
Pirate,Unicorn,Elf,0.6814142857142858
Tank,Hero,Monk,0.495
Pirate,Mage,Assassin,0.6620153846153846
Tank,Goblin,Yeti,0.6601558441558442
Kraken,Phoenix,Hero,0.6762881355932203
Puppet,Shadow,Yeti,0.692109375
Tank,Cleric,Vampire,0.6189857142857143
Phoenix,Troll,Hero,0.7041492537313433
Pirate,Mage,Monk,0.6702903225806451
Zombie,Cleric,Elf,0.6709122807017543
Robot,Goblin,Cyclops,0.6503333333333333
Unicorn,Wizard,Yeti,0.6975
Dragon,Vampire,Giant,0.6046712328767123
Dragon,Troll,Hero,0.6810434782608695
Zombie,Shadow,Monk,0.675972602739726
Zombie,Unicorn,Wizard,0.7182025316455696
Alien,Pirate,Cyclops,0.6802179487179487
Yeti,Hero,Monk,0.6899852941176471
Pirate,Giant,Werewolf,0.645328125
Shadow,Echnida,Yeti,0.6909857142857143
Robot,Cleric,Mage,0.6139411764705882
Kraken,Mermaid,Dragon,0.68025
Nymph,Robot,Monk,0.6602467532467532
Kraken,Mermaid,Monk,0.6281948051948052
Robot,Goblin,Monk,0.6186388888888888
Mermaid,Robot,Werewolf,0.6548545454545455
Nymph,Mage,Echnida,0.6573333333333333
Pirate,Troll,Cyclops,0.6487808219178082
Alien,Knight,Assassin,0.6535
Zombie,Dragon,Yeti,0.6777352941176471
Pirate,Yeti,Assassin,0.69104
Fairy,Knight,Monk,0.6245151515151515
Nymph,Puppet,Echnida,0.6696451612903226
Echnida,Elf,Werewolf,0.5740363636363637
Pirate,Wizard,Troll,0.6425285714285714
Fairy,Goblin,Giant,0.6433378378378378
Alien,Giant,Werewolf,0.6310169491525424
Nymph,Echnida,Monk,0.6407931034482759
Pirate,Hero,Werewolf,0.6862325581395349
Kraken,Phoenix,Mage,0.6208787878787879
Dragon,Shadow,Yeti,0.6847605633802817
Tank,Elf,Werewolf,0.5885645161290323
Fairy,Puppet,Monk,0.6237368421052631
Troll,Elf,Hero,0.6858805970149253
Phoenix,Pirate,Goblin,0.684
Shadow,Echnida,Elf,0.6036071428571429
Alien,Shadow,Wizard,0.6796153846153846
Dragon,Echnida,Giant,0.5800408163265306
Robot,Cleric,Vampire,0.6565072463768116
Kraken,Echnida,Giant,0.6091621621621621
Phoenix,Knight,Pirate,0.6675890410958905
Dragon,Cleric,Shadow,0.6918533333333333
Alien,Yeti,Monk,0.6178088235294118
Nymph,Alien,Giant,0.6872586206896552
Unicorn,Shadow,Wizard,0.7070952380952381
Pirate,Robot,Cleric,0.6677460317460318
Dragon,Shadow,Werewolf,0.6705692307692308
Zombie,Robot,Yeti,0.6863636363636364
Kraken,Phoenix,Echnida,0.6266481481481482
Tank,Yeti,Hero,0.5935873015873016
Dragon,Mage,Troll,0.6582173913043479
Yeti,Hero,Giant,0.6532857142857142
Kraken,Dragon,Goblin,0.6631969696969697
Tank,Shadow,Giant,0.6017246376811595
Fairy,Knight,Mage,0.6167878787878788
Zombie,Shadow,Elf,0.7187966101694915
Tank,Assassin,Cyclops,0.6630322580645162
Mage,Vampire,Werewolf,0.6678142857142857
Mermaid,Pirate,Wizard,0.7043770491803278
Fairy,Shadow,Goblin,0.7187682926829269
Nymph,Shadow,Goblin,0.7608461538461538
Zombie,Puppet,Vampire,0.6791296296296296
Kraken,Mermaid,Elf,0.6500985915492957
Puppet,Wizard,Giant,0.6193484848484848
Mermaid,Pirate,Robot,0.6863823529411764
Mage,Yeti,Monk,0.686258064516129
Shadow,Wizard,Werewolf,0.68228125
Dragon,Assassin,Hero,0.6573214285714286
Zombie,Robot,Vampire,0.6419565217391304
Phoenix,Dragon,Cyclops,0.653280701754386
Mermaid,Knight,Cyclops,0.6688983050847458
Cleric,Elf,Giant,0.6193846153846154
Phoenix,Echnida,Vampire,0.6579107142857142
Robot,Unicorn,Troll,0.6543
Kraken,Troll,Assassin,0.6494117647058824
Mermaid,Echnida,Elf,0.5964029850746269
Phoenix,Dragon,Troll,0.6528428571428572
Pirate,Tank,Puppet,0.6663538461538462
Cleric,Wizard,Vampire,0.6710135135135135
Phoenix,Cleric,Yeti,0.6902
Kraken,Echnida,Hero,0.6805277777777777
Zombie,Elf,Hero,0.644765625
Wizard,Yeti,Troll,0.6722096774193549
Dragon,Robot,Elf,0.6164492753623189
Tank,Cleric,Werewolf,0.6526896551724138
Wizard,Monk,Giant,0.5945714285714285
Fairy,Robot,Assassin,0.6615238095238095
Fairy,Shadow,Assassin,0.6971904761904761
Unicorn,Cleric,Giant,0.6188829787234043
Nymph,Puppet,Shadow,0.7327142857142858
Mage,Yeti,Troll,0.7025538461538462
Nymph,Mermaid,Goblin,0.7530333333333333
Wizard,Mage,Echnida,0.6176164383561644
Fairy,Alien,Assassin,0.6955569620253165
Kraken,Cleric,Shadow,0.7142096774193548
Knight,Goblin,Giant,0.6543239436619719
Phoenix,Wizard,Cyclops,0.6466417910447761
Mermaid,Pirate,Cyclops,0.7149310344827586
Cleric,Puppet,Werewolf,0.6641304347826087
Goblin,Vampire,Giant,0.6261948051948052
Phoenix,Knight,Tank,0.63326
Fairy,Wizard,Giant,0.6245438596491228
Dragon,Hero,Cyclops,0.695463768115942
Mage,Goblin,Giant,0.6514067796610169
Pirate,Puppet,Elf,0.6215522388059701
Fairy,Puppet,Assassin,0.6987534246575342
Cleric,Assassin,Hero,0.6966781609195403
Nymph,Echnida,Yeti,0.6564035087719299
Pirate,Cleric,Echnida,0.6489350649350649
Mermaid,Mage,Giant,0.6064583333333333
Robot,Hero,Vampire,0.6282181818181818
Robot,Troll,Assassin,0.6161408450704225
Knight,Pirate,Shadow,0.68105
Shadow,Wizard,Assassin,0.6843076923076923
Shadow,Troll,Werewolf,0.6791492537313433
Cleric,Puppet,Echnida,0.6656190476190477
Fairy,Unicorn,Wizard,0.6681111111111111
Zombie,Wizard,Monk,0.6362205882352941
Cleric,Puppet,Mage,0.6662394366197183
Kraken,Knight,Goblin,0.6611216216216216
Phoenix,Monk,Giant,0.5844285714285714
Shadow,Elf,Cyclops,0.6629032258064517
Fairy,Echnida,Goblin,0.6814875
Phoenix,Giant,Cyclops,0.6474347826086957
Tank,Troll,Monk,0.6255438596491228
Nymph,Kraken,Assassin,0.6897241379310345
Unicorn,Shadow,Giant,0.665
Nymph,Unicorn,Werewolf,0.6999841269841269
Pirate,Robot,Wizard,0.6490714285714285
Shadow,Mage,Goblin,0.70474
Phoenix,Monk,Cyclops,0.6975223880597015
Knight,Tank,Giant,0.5235319148936171
Nymph,Alien,Shadow,0.7448125
Mermaid,Cleric,Giant,0.6406818181818181
Assassin,Vampire,Werewolf,0.6450735294117647
Zombie,Unicorn,Hero,0.7072345679012346
Dragon,Robot,Cyclops,0.6326031746031746
Assassin,Cyclops,Werewolf,0.6600317460317461
Dragon,Unicorn,Elf,0.67228
Tank,Mage,Yeti,0.6317647058823529
Fairy,Nymph,Cleric,0.700225352112676
Shadow,Echnida,Hero,0.6451428571428571
Alien,Unicorn,Cleric,0.6850983606557377
Kraken,Puppet,Assassin,0.6706129032258065
Shadow,Elf,Werewolf,0.621
Nymph,Mermaid,Pirate,0.7449104477611941
Phoenix,Troll,Monk,0.6422222222222222
Dragon,Pirate,Monk,0.608820895522388
Zombie,Hero,Cyclops,0.7214561403508772
Alien,Mermaid,Echnida,0.6645
Pirate,Goblin,Vampire,0.6972542372881356
Pirate,Unicorn,Mage,0.6830140845070423
Mermaid,Mage,Cyclops,0.6814868421052631
Wizard,Assassin,Elf,0.6410545454545454
Zombie,Echnida,Assassin,0.6487704918032787
Pirate,Puppet,Vampire,0.6963809523809524
Fairy,Unicorn,Assassin,0.7059
Mermaid,Vampire,Giant,0.67246875
Alien,Mage,Hero,0.6457241379310344
Dragon,Tank,Giant,0.5904266666666667
Phoenix,Yeti,Assassin,0.6542857142857142
Unicorn,Monk,Giant,0.6428955223880597
Fairy,Puppet,Cyclops,0.6953943661971831
Yeti,Vampire,Werewolf,0.6818970588235295
Robot,Hero,Werewolf,0.6457285714285714
Kraken,Cleric,Assassin,0.63825
Kraken,Troll,Monk,0.617140625
Knight,Yeti,Assassin,0.69090625
Knight,Yeti,Troll,0.6839846153846154
Phoenix,Tank,Mage,0.607768115942029
Mermaid,Echnida,Werewolf,0.6591159420289855
Knight,Assassin,Giant,0.6046212121212121
Knight,Tank,Monk,0.5095522388059701
Mermaid,Unicorn,Cleric,0.645188679245283
Nymph,Troll,Monk,0.687076923076923
Fairy,Zombie,Cleric,0.7233170731707317
Shadow,Elf,Monk,0.5865303030303031
Wizard,Giant,Werewolf,0.6268235294117647
Fairy,Zombie,Assassin,0.703134328358209
Alien,Knight,Cleric,0.685304347826087
Fairy,Tank,Assassin,0.6257323943661972
Shadow,Assassin,Giant,0.6254262295081967
Tank,Unicorn,Yeti,0.6013098591549296
Shadow,Elf,Giant,0.5930294117647059
Echnida,Vampire,Werewolf,0.6703661971830986
Mermaid,Shadow,Mage,0.7250166666666666
Zombie,Giant,Cyclops,0.6512028985507247
Echnida,Assassin,Hero,0.65516
Knight,Tank,Vampire,0.5918985507246377
Unicorn,Mage,Elf,0.6211296296296296
Echnida,Vampire,Giant,0.6354925373134328
Robot,Unicorn,Assassin,0.6575915492957747
Zombie,Phoenix,Echnida,0.67246875
Robot,Unicorn,Mage,0.65575
Unicorn,Puppet,Giant,0.6389473684210526
Mermaid,Cleric,Shadow,0.7063375
Cleric,Shadow,Werewolf,0.693064935064935
Troll,Vampire,Cyclops,0.650607843137255
Knight,Puppet,Echnida,0.6569516129032258
Kraken,Elf,Giant,0.5992638888888889
Alien,Tank,Cleric,0.6419253731343284
Wizard,Goblin,Elf,0.6504444444444445
Zombie,Tank,Monk,0.653671052631579
Robot,Cleric,Werewolf,0.6625862068965517
Pirate,Giant,Cyclops,0.6640461538461538
Fairy,Puppet,Mage,0.6863770491803278
Zombie,Pirate,Elf,0.6677272727272727
Nymph,Cleric,Vampire,0.6955849056603773
Tank,Robot,Elf,0.5441967213114755
Knight,Troll,Hero,0.6817222222222222
Mermaid,Unicorn,Goblin,0.7300597014925373
Tank,Elf,Giant,0.5580746268656717
Nymph,Shadow,Echnida,0.7142739726027397
Tank,Goblin,Troll,0.6373787878787879
Fairy,Echnida,Elf,0.5643235294117647
Pirate,Puppet,Giant,0.6392142857142857
Echnida,Troll,Monk,0.5886349206349206
Kraken,Wizard,Elf,0.6504318181818182
Fairy,Mermaid,Shadow,0.7043205128205128
Robot,Elf,Monk,0.5867636363636364
Alien,Puppet,Wizard,0.6774324324324325
Zombie,Knight,Wizard,0.6686129032258065
Zombie,Knight,Cyclops,0.674
Dragon,Puppet,Assassin,0.6570428571428572
Kraken,Phoenix,Wizard,0.6458666666666667
Zombie,Dragon,Giant,0.6361296296296296
Mermaid,Dragon,Goblin,0.6924225352112676
Kraken,Pirate,Hero,0.691764705882353
Knight,Mage,Echnida,0.6479836065573771
Zombie,Kraken,Monk,0.6615
Phoenix,Assassin,Vampire,0.6652258064516129
Knight,Echnida,Cyclops,0.6643484848484849
Puppet,Shadow,Monk,0.651090909090909
Nymph,Zombie,Dragon,0.7196557377049181
Phoenix,Unicorn,Yeti,0.7109180327868853
Nymph,Mermaid,Troll,0.7146794871794871
Nymph,Troll,Vampire,0.7123709677419355
Zombie,Assassin,Monk,0.6072105263157894
Phoenix,Puppet,Yeti,0.6707183098591549
Mage,Troll,Monk,0.6362456140350877
Nymph,Shadow,Assassin,0.7346440677966102
Knight,Mage,Goblin,0.6874150943396227
Mermaid,Robot,Hero,0.6205737704918033
Phoenix,Pirate,Unicorn,0.6842786885245902
Goblin,Troll,Monk,0.6395555555555555
Alien,Mermaid,Vampire,0.6983432835820895
Pirate,Wizard,Yeti,0.6617647058823529
Fairy,Phoenix,Goblin,0.6785737704918032
Phoenix,Troll,Elf,0.6371052631578947
Zombie,Mermaid,Puppet,0.7130322580645161
Shadow,Troll,Vampire,0.6978813559322034
Phoenix,Goblin,Cyclops,0.6641666666666667
Pirate,Echnida,Cyclops,0.6649350649350649
Zombie,Wizard,Giant,0.6346746987951807
Fairy,Zombie,Hero,0.7201296296296297
Robot,Puppet,Elf,0.639438596491228
Knight,Cleric,Goblin,0.6867931034482758
Unicorn,Yeti,Assassin,0.7026029411764706
Echnida,Goblin,Cyclops,0.665948275862069
Robot,Puppet,Goblin,0.6832388059701493
Alien,Mermaid,Assassin,0.6667948717948718
Cleric,Shadow,Cyclops,0.7166607142857143
Cleric,Monk,Giant,0.6216440677966102
Alien,Knight,Wizard,0.64866
Fairy,Vampire,Giant,0.6155396825396825
Fairy,Phoenix,Yeti,0.6764716981132075
Dragon,Tank,Assassin,0.6093582089552239
Phoenix,Unicorn,Cyclops,0.6688484848484848
Pirate,Wizard,Assassin,0.6531454545454546
Phoenix,Pirate,Tank,0.6466857142857143
Nymph,Kraken,Cyclops,0.6918983050847458
Mermaid,Dragon,Monk,0.6618787878787878
Fairy,Kraken,Pirate,0.6595294117647059
Puppet,Mage,Giant,0.6531090909090909
Dragon,Knight,Troll,0.6386451612903226
Fairy,Puppet,Elf,0.6413333333333333
Nymph,Alien,Phoenix,0.721
Kraken,Mermaid,Giant,0.649918918918919
Robot,Wizard,Yeti,0.6491739130434783
Phoenix,Knight,Giant,0.627
Dragon,Robot,Vampire,0.6210689655172413
Robot,Giant,Cyclops,0.6268529411764706
Unicorn,Wizard,Goblin,0.7053013698630137
Dragon,Assassin,Werewolf,0.66372
Unicorn,Echnida,Troll,0.6540547945205479
Mermaid,Knight,Vampire,0.6662461538461538
Wizard,Echnida,Vampire,0.6216491228070176
Fairy,Dragon,Mage,0.6520140845070422
Zombie,Puppet,Yeti,0.703274193548387
Pirate,Elf,Hero,0.6844603174603174
Dragon,Knight,Yeti,0.6879661016949152
Unicorn,Puppet,Cyclops,0.7167070707070707
Zombie,Puppet,Elf,0.6455522388059701
Phoenix,Hero,Cyclops,0.7058888888888889
Knight,Unicorn,Troll,0.6721730769230769
Phoenix,Goblin,Hero,0.6910285714285714
Unicorn,Yeti,Monk,0.6765694444444444
Pirate,Mage,Troll,0.6677580645161291
Alien,Yeti,Hero,0.7137260273972603
Knight,Echnida,Assassin,0.6343898305084745
Fairy,Phoenix,Hero,0.7127462686567164
Cleric,Wizard,Mage,0.6196515151515152
Fairy,Hero,Cyclops,0.684490909090909
Pirate,Mage,Elf,0.6277288135593221
Nymph,Pirate,Wizard,0.72656
Tank,Cleric,Shadow,0.6553728813559322
Zombie,Assassin,Werewolf,0.6610149253731343
Alien,Phoenix,Monk,0.615041095890411
Pirate,Cleric,Wizard,0.6791296296296296
Dragon,Echnida,Cyclops,0.6525151515151515
Puppet,Assassin,Cyclops,0.6633928571428571
Troll,Monk,Giant,0.5964126984126984
Kraken,Dragon,Tank,0.5985384615384616
Robot,Echnida,Giant,0.5840972222222223
Mermaid,Shadow,Wizard,0.6881269841269841
Knight,Unicorn,Echnida,0.6918805970149253
Fairy,Puppet,Goblin,0.7101267605633803
Kraken,Robot,Cleric,0.6448028169014085
Assassin,Elf,Vampire,0.5883389830508474
Alien,Wizard,Monk,0.6206774193548387
Zombie,Tank,Wizard,0.6634181818181818
Kraken,Pirate,Cleric,0.7059516129032258
Pirate,Echnida,Assassin,0.6436119402985074
Alien,Goblin,Giant,0.6270434782608696
Wizard,Echnida,Monk,0.5893692307692308
Dragon,Robot,Goblin,0.6604626865671642
Alien,Wizard,Werewolf,0.6563962264150943
Fairy,Nymph,Monk,0.6553571428571429
Robot,Yeti,Vampire,0.67275
Knight,Puppet,Yeti,0.694296875
Mage,Troll,Giant,0.61175
Fairy,Nymph,Elf,0.71278125
Kraken,Phoenix,Cyclops,0.6633283582089552
Wizard,Goblin,Troll,0.64902
Phoenix,Assassin,Cyclops,0.6460769230769231
Unicorn,Yeti,Cyclops,0.6956229508196722
Puppet,Vampire,Giant,0.6045820895522388
Kraken,Knight,Wizard,0.6588
Dragon,Cleric,Assassin,0.6816811594202898
Mage,Monk,Werewolf,0.6083975903614458
Mermaid,Robot,Monk,0.6202181818181818
Fairy,Alien,Cyclops,0.7013384615384616
Tank,Puppet,Wizard,0.6467910447761194
Robot,Wizard,Goblin,0.6267619047619047
Zombie,Tank,Mage,0.6513731343283582
Phoenix,Robot,Unicorn,0.6477575757575758
Knight,Goblin,Troll,0.6625285714285715
Tank,Troll,Cyclops,0.6503166666666667
Knight,Puppet,Elf,0.6550294117647059
Phoenix,Yeti,Cyclops,0.6611692307692307
Kraken,Yeti,Vampire,0.6735142857142857
Kraken,Cyclops,Werewolf,0.6821269841269841
Puppet,Assassin,Giant,0.6343285714285715
Phoenix,Unicorn,Vampire,0.7119841269841269
Echnida,Troll,Cyclops,0.6403714285714286
Unicorn,Mage,Cyclops,0.6491964285714286
Kraken,Dragon,Robot,0.6417236842105263
Knight,Robot,Hero,0.6300144927536232
Fairy,Shadow,Cyclops,0.7171851851851851
Shadow,Mage,Cyclops,0.6890441176470589
Pirate,Monk,Werewolf,0.6204852941176471
Zombie,Shadow,Mage,0.69325
Robot,Troll,Werewolf,0.6196065573770492
Zombie,Cleric,Mage,0.6894788732394366
Dragon,Knight,Assassin,0.6775942028985508
Troll,Monk,Cyclops,0.606
Fairy,Goblin,Vampire,0.6904126984126984
Puppet,Echnida,Monk,0.5540298507462686
Fairy,Unicorn,Vampire,0.6788275862068965
Zombie,Knight,Hero,0.6827692307692308
Dragon,Troll,Monk,0.6283666666666666
Nymph,Kraken,Pirate,0.7056923076923077
Dragon,Unicorn,Mage,0.6655806451612903
Mermaid,Wizard,Troll,0.6711803278688525
Kraken,Tank,Unicorn,0.5882631578947368
Unicorn,Cleric,Yeti,0.7005571428571429
Robot,Unicorn,Goblin,0.6934923076923077
Fairy,Pirate,Vampire,0.6655070422535211
Echnida,Goblin,Assassin,0.6261
Mermaid,Dragon,Cyclops,0.6819402985074627
Mermaid,Phoenix,Yeti,0.694865671641791
Cleric,Assassin,Vampire,0.672016129032258
Zombie,Mermaid,Hero,0.7061269841269842
Hero,Cyclops,Werewolf,0.6878387096774193
Nymph,Mermaid,Phoenix,0.7215692307692307
Alien,Pirate,Mage,0.6720666666666667
Vampire,Monk,Cyclops,0.6662121212121213
Cleric,Hero,Giant,0.5710714285714286
Alien,Phoenix,Elf,0.607875
Zombie,Hero,Giant,0.675623188405797
Kraken,Robot,Assassin,0.6109402985074627
Unicorn,Vampire,Werewolf,0.6904305555555555
Tank,Yeti,Giant,0.6362692307692308
Tank,Goblin,Vampire,0.6589375
Fairy,Unicorn,Echnida,0.6400655737704918
Fairy,Nymph,Hero,0.6546666666666666
Knight,Robot,Wizard,0.6253174603174603
Nymph,Assassin,Elf,0.6790322580645162
Phoenix,Dragon,Echnida,0.6176545454545455
Phoenix,Cyclops,Werewolf,0.668828125
Tank,Cleric,Assassin,0.5992933333333333
Kraken,Puppet,Goblin,0.6812794117647059
Zombie,Tank,Assassin,0.6370289855072464
Fairy,Nymph,Wizard,0.724265625
Puppet,Elf,Giant,0.5692753623188406
Zombie,Mermaid,Cleric,0.7156142857142858
Shadow,Yeti,Vampire,0.69572
Fairy,Unicorn,Goblin,0.7321971830985915
Alien,Mermaid,Wizard,0.6838714285714286
Fairy,Knight,Robot,0.607326923076923
Tank,Cleric,Mage,0.5234225352112676
Fairy,Nymph,Pirate,0.7304912280701754
Zombie,Unicorn,Vampire,0.7104769230769231
Puppet,Echnida,Cyclops,0.675375
Shadow,Mage,Hero,0.7113928571428572
Dragon,Unicorn,Monk,0.6500666666666667
Cleric,Elf,Cyclops,0.6809324324324324
Dragon,Pirate,Cleric,0.6883623188405797
Tank,Wizard,Echnida,0.6108266666666666
Unicorn,Puppet,Assassin,0.7028490566037736
Fairy,Puppet,Troll,0.6883548387096774
Nymph,Dragon,Knight,0.7335945945945946
Shadow,Goblin,Vampire,0.7068382352941176
Troll,Hero,Giant,0.6493055555555556
Alien,Kraken,Assassin,0.6394305555555555
Zombie,Yeti,Cyclops,0.6800147058823529
Tank,Unicorn,Elf,0.5390447761194029
Fairy,Nymph,Goblin,0.7555079365079365
Phoenix,Assassin,Werewolf,0.6208392857142857
Zombie,Pirate,Troll,0.6681875
Assassin,Hero,Vampire,0.7027142857142857
Fairy,Assassin,Cyclops,0.6936865671641791
Vampire,Monk,Giant,0.6079333333333333
Alien,Wizard,Hero,0.6894375
Kraken,Unicorn,Shadow,0.6885555555555556
Nymph,Knight,Yeti,0.7125862068965517
Nymph,Alien,Knight,0.7053157894736842
Knight,Echnida,Goblin,0.6691547619047619
Kraken,Vampire,Cyclops,0.690123076923077
Zombie,Kraken,Hero,0.6705686274509803
Nymph,Pirate,Assassin,0.7290571428571428
Knight,Mage,Assassin,0.6596521739130434
Dragon,Unicorn,Yeti,0.6929382716049383
Mage,Vampire,Giant,0.6500821917808219
Kraken,Yeti,Cyclops,0.6951194029850746
Zombie,Mage,Monk,0.6606338028169014
Dragon,Robot,Wizard,0.6312459016393442
Alien,Puppet,Shadow,0.6780727272727273
Unicorn,Assassin,Elf,0.6314918032786885
Kraken,Knight,Cleric,0.6622266666666666
Nymph,Tank,Yeti,0.6269571428571429
Puppet,Shadow,Goblin,0.7000555555555555
Puppet,Giant,Cyclops,0.6601830985915493
Shadow,Wizard,Vampire,0.6928305084745763
Dragon,Puppet,Hero,0.6742463768115942
Knight,Robot,Echnida,0.631551724137931
Robot,Unicorn,Yeti,0.6651969696969697
Kraken,Puppet,Monk,0.6386363636363637
Dragon,Shadow,Cyclops,0.6675081967213115
Robot,Cleric,Puppet,0.654671875
Unicorn,Goblin,Giant,0.6707910447761194
Mermaid,Pirate,Werewolf,0.702939393939394
Pirate,Wizard,Monk,0.6444225352112676
Alien,Robot,Puppet,0.6593181818181818
Kraken,Robot,Monk,0.614203125
Phoenix,Pirate,Hero,0.700134328358209
Robot,Elf,Giant,0.5632622950819672
Phoenix,Dragon,Goblin,0.6719298245614035
Tank,Wizard,Elf,0.614140350877193
Dragon,Yeti,Assassin,0.662506329113924
Hero,Giant,Werewolf,0.6373714285714286
Dragon,Knight,Wizard,0.6455757575757576
Kraken,Mermaid,Shadow,0.6827758620689656
Knight,Pirate,Cyclops,0.6721290322580645
Nymph,Vampire,Monk,0.6939814814814815
Zombie,Mermaid,Dragon,0.6966545454545454
Tank,Cleric,Monk,0.541
Echnida,Elf,Giant,0.5103
Kraken,Troll,Elf,0.6453108108108108
Wizard,Hero,Giant,0.6282816901408451
Alien,Dragon,Pirate,0.6437833333333334
Mage,Giant,Werewolf,0.6313421052631579
Alien,Monk,Cyclops,0.6537391304347826
Knight,Pirate,Puppet,0.6822533333333334
Tank,Elf,Monk,0.5344745762711864
Nymph,Kraken,Giant,0.628955223880597
Pirate,Unicorn,Cyclops,0.7107413793103449
Zombie,Yeti,Hero,0.7497758620689655
Fairy,Phoenix,Cleric,0.7087083333333334
Tank,Yeti,Troll,0.6545438596491228
Dragon,Robot,Unicorn,0.6497647058823529
Dragon,Hero,Monk,0.6447721518987342
Phoenix,Mage,Werewolf,0.6584857142857143
Alien,Knight,Yeti,0.692972972972973
Elf,Giant,Cyclops,0.6197972972972973
Pirate,Unicorn,Echnida,0.6718142857142857
Zombie,Pirate,Shadow,0.7033859649122807
Nymph,Goblin,Assassin,0.7265370370370371
Dragon,Monk,Giant,0.5610714285714286
Knight,Mage,Vampire,0.6291369863013698
Mermaid,Robot,Yeti,0.6697833333333333
Alien,Kraken,Hero,0.6605161290322581
Mermaid,Vampire,Werewolf,0.6899402985074626
Alien,Dragon,Elf,0.6376153846153846
Pirate,Cleric,Mage,0.711735294117647
Tank,Troll,Giant,0.6020769230769231
Troll,Cyclops,Werewolf,0.6483787878787879
Puppet,Goblin,Yeti,0.7034769230769231
Mermaid,Tank,Elf,0.5708169014084506
Kraken,Dragon,Werewolf,0.6371803278688525
Mermaid,Knight,Echnida,0.6630172413793104
Nymph,Alien,Pirate,0.7466567164179104
Fairy,Mermaid,Puppet,0.7133461538461539
Phoenix,Monk,Werewolf,0.6766229508196722
Kraken,Cleric,Elf,0.6487543859649123
Kraken,Knight,Assassin,0.6210875
Nymph,Yeti,Giant,0.70952
Alien,Tank,Robot,0.6008947368421053
Knight,Troll,Vampire,0.6588108108108108
Wizard,Mage,Monk,0.64025
Unicorn,Cleric,Goblin,0.7206212121212121
Nymph,Dragon,Puppet,0.7120128205128206
Alien,Robot,Wizard,0.6385967741935484
Dragon,Puppet,Giant,0.6331515151515151
Kraken,Tank,Mage,0.5956619718309859
Nymph,Phoenix,Wizard,0.7186724137931034
Alien,Kraken,Cyclops,0.6752222222222222
Kraken,Mage,Elf,0.625
Nymph,Monk,Werewolf,0.6852898550724638
Puppet,Echnida,Giant,0.6296666666666667
Nymph,Pirate,Unicorn,0.7605405405405405
Zombie,Echnida,Yeti,0.6932
Nymph,Echnida,Vampire,0.6600909090909091
Pirate,Tank,Assassin,0.6179649122807017
Phoenix,Robot,Troll,0.6286911764705883
Fairy,Shadow,Yeti,0.7011851851851851
Yeti,Assassin,Vampire,0.6656111111111112
Fairy,Pirate,Troll,0.6939464285714285
Phoenix,Puppet,Echnida,0.6025483870967742
Robot,Elf,Hero,0.6231506849315068
Kraken,Pirate,Mage,0.6837285714285715
Alien,Unicorn,Echnida,0.6747014925373135
Alien,Shadow,Echnida,0.6423
Mermaid,Unicorn,Wizard,0.6785245901639344
Puppet,Cyclops,Werewolf,0.6890441176470589
Cleric,Mage,Assassin,0.6495901639344263
Tank,Robot,Hero,0.4960731707317073
Tank,Unicorn,Cleric,0.4896
Mermaid,Goblin,Assassin,0.6814333333333333
Dragon,Elf,Cyclops,0.6720422535211268
Tank,Puppet,Mage,0.5803225806451613
Pirate,Echnida,Vampire,0.615765625
Fairy,Dragon,Hero,0.6812142857142857
Cleric,Shadow,Elf,0.6771126760563381
Alien,Kraken,Knight,0.6667735849056604
Unicorn,Shadow,Troll,0.7236666666666667
Goblin,Hero,Werewolf,0.7118833333333333
Nymph,Puppet,Assassin,0.7409259259259259
Kraken,Tank,Cleric,0.5807571428571429
Mage,Echnida,Hero,0.6653414634146342
Yeti,Troll,Giant,0.6532203389830509
Pirate,Shadow,Goblin,0.6904833333333333
Puppet,Assassin,Werewolf,0.6339166666666667
Wizard,Troll,Monk,0.6188450704225352
Knight,Unicorn,Wizard,0.6583866666666667
Robot,Mage,Echnida,0.6202539682539683
Nymph,Echnida,Giant,0.6311973684210527
Alien,Vampire,Giant,0.6377532467532467
Phoenix,Goblin,Elf,0.6701836734693878
Zombie,Cleric,Puppet,0.7039032258064516
Mermaid,Giant,Cyclops,0.6784415584415584
Puppet,Goblin,Monk,0.6362112676056338
Nymph,Dragon,Hero,0.7124390243902439
